"{0.9603806149882718, 1.7180429116234}","{0.9604074099073291, 1.12434460737785}"
"{0.9887111947983309, 2.99334344585371}","{1.0908701464426154, 2.08911928077616}"
"{0.9083644376219655, 1.5518121970377}","{0.9083663160701411, 0.807594747517882}"
"{1.1116056227201778, 2.00072396921953}","{1.5051541887626698, 2.24669428804907}"
"{1.5132661531413785, 0.919652828784952}","{4.941754042916081, 7.14365678636303}"
"{0.8811405681658927, 0.606165662406725}","{0.8868872620012883, 0.585673618468222}"
"{1.6914614011668971, 1.80876560649297}","{1.945011959971653, 1.88377913960019}"
"{0.8905775920230438, 0.711881037838514}","{0.9347547595889015, 0.712378715362337}"
"{1.0337235506958562, 1.39766128037637}","{1.4777384369809827, 3.02151380288958}"
"{1.412601306048879, 3.40205455473386}","{1.5093556298196904, 2.69732449302276}"
"{0.8802647491991527, 0.792008745645395}","{0.8941538371586836, 0.6868336272957}"
"{0.8825687828477988, 0.552226123263035}","{0.8836720324846197, 0.509774861873307}"
"{0.8830868675153591, 0.855385488646025}","{0.8836986053351733, 1.07389177563364}"
"{1.293219565455261, 1.19607814974034}","{3.9365460202862184, 2.32395110911151}"
"{0.9771763239268952, 0.752707589574053}","{1.5509416784934333, 1.27716842208}"
"{1.39174771393084, 1.43298887254696}","{3.3053452718594407, 2.3603889566096}"
"{2.328781966368472, 6.49292934946501}","{3.6819578389786476, 6.3422084623323}"
"{2.812309873250147, 1.03417536609034}","{8.369642923732618, 4.71357226345794}"
"{1.9552964736544372, 1.24958027979462}","{2.9598066779782384, 1.48125353706848}"
"{0.8983018885746173, 0.867437446320777}","{0.9529884437187134, 0.584414587940109}"
"{3.6643146773859185, 4.74416789592982}","{3.6654918019682796, 2.00900450211451}"
"{1.444132028900606, 1.26765884123933}","{1.5349008929770658, 1.102198580098}"
"{0.8794104384173433, 0.476755699920892}","{0.8799263143424985, 0.356068727477084}"
"{1.750440156780218, 3.03632091331558}","{1.9082531805943936, 2.22324358891476}"
"{1.5376393118993557, 1.13507553572397}","{1.53792095300103, 1.32392704498703}"
"{0.883655299102412, 1.27372967701426}","{0.8910667798407587, 0.96558895086555}"
"{0.9083509346493195, 0.816670671547967}","{0.908363356751398, 0.57447448627166}"
"{0.8929763107520489, 1.90499114630819}","{0.8947588160910038, 1.48425048121121}"
"{0.8841098355223023, 1.12404455035641}","{0.8887992518377255, 0.783693437634819}"
"{0.8838960402186536, 1.57511331979427}","{0.9409159757492392, 0.958543468280788}"
"{0.8820192297406605, 1.02498200141353}","{0.8980526290673008, 0.893312317820271}"
"{1.6556970698669466, 1.83886851103931}","{6.2003287810177525, 8.05165559046585}"
"{4.2702749517197205, 3.64044392560981}","{4.271395306726185, 2.0844010279097}"
"{0.8916806371701009, 0.914320513467346}","{0.8916848560930823, 0.495665404917948}"
"{1.196972721442269, 1.27114549220527}","{3.057448554956396, 2.33782147370512}"
"{0.9571013173890474, 1.6956911933947}","{0.960773552577495, 1.26283692782747}"
"{4.26998926385381, 20.0208602828028}","{4.271337299022061, 8.98291437700804}"
"{0.8892979789825838, 0.522946856533441}","{0.891084672730147, 0.669151864176391}"
"{0.9393132815757573, 0.66198795528013}","{1.3928415044900542, 0.625990167233942}"
"{1.9156369116455918, 2.32754799543274}","{14.224919326361887, 15.5744558762078}"
"{1.9643540698391693, 1.10033261854243}","{3.0185578722200015, 1.93494766327584}"
"{3.2153760942624032, 7.22462713626901}","{3.6204858748336597, 3.92568142202716}"
"{0.8793267059102486, 1.223414055914}","{0.8795113209343122, 0.91887363152843}"
"{1.9717621475737772, 0.707018113533179}","{3.5485073938633866, 1.77617804253821}"
"{0.9059682265913379, 0.427599092945663}","{1.0621832119514567, 0.750253977188962}"
"{1.0693873583376148, 1.07905854303459}","{1.1023544675131849, 0.959045252016401}"
"{0.9332454589404899, 0.966590513364943}","{1.6275623595064928, 1.84693375610753}"
"{0.9149132650191047, 1.87604370589083}","{1.2449510272357693, 1.02105705208134}"
"{0.9603807881856337, 0.876572013754463}","{0.9604074332766095, 0.571593124224703}"
"{0.8911086122404938, 1.13788014430995}","{0.8916667795917466, 0.784233840403555}"
"{0.9449690450683158, 1.35245054686859}","{0.9568892827142018, 1.02689606489078}"
"{0.8795180830558036, 0.424113228217747}","{0.882467852822932, 0.689800318332147}"
"{0.9671617505339014, 1.69218683152129}","{0.9799215114574525, 1.25639312742641}"
"{0.9149373670291602, 1.33463590854258}","{1.056004180616341, 1.53438411261941}"
"{1.4315098913087487, 1.26818471029071}","{1.5272738104286057, 0.657923748570158}"
"{0.9192314657117429, 0.507980787341697}","{0.9558983699119925, 0.604813643431553}"
"{1.1193340301217136, 0.738663801469484}","{1.859579647930231, 2.14812220502236}"
"{1.1973569714666683, 0.827927202467095}","{1.498047141576907, 0.824670803629835}"
"{3.9176696117815504, 7.42482854319391}","{4.468082144429481, 7.78172915950006}"
"{0.9667769673323536, 0.920158077846966}","{0.9798494121215199, 0.680951842660794}"
"{0.9083561775679934, 2.03793430679981}","{0.9083657840687676, 1.2658572703308}"
"{0.8857652188035531, 0.467802230565874}","{0.9055779936598992, 0.527595066088397}"
"{1.4126267770775742, 1.3718457723057}","{1.5094104005638906, 1.4536267540937}"
"{1.8097204043405088, 0.772660235890782}","{4.31609047300463, 2.05311156230389}"
"{4.789228879578265, 4.72921266301059}","{19.389307955057387, 16.614221100738}"
"{4.541794664663364, 4.04273733060572}","{4.630369124418648, 4.75506226854267}"
"{0.960379685889783, 1.05910359600078}","{0.960407277559539, 0.821837887027441}"
"{0.9307298083725591, 1.06908044097031}","{1.371814434786884, 1.13655102316254}"
"{0.919090581157898, 0.381101277196012}","{0.9765478883794573, 0.32117187137738}"
"{2.3395064639332994, 4.01486178466371}","{3.7521879837687595, 5.61172042538553}"
"{7.94902188578582, 8.444463245471}","{9.08509372451903, 8.88758157314294}"
"{1.3566490950894659, 0.650765949856377}","{1.918723004204313, 0.884619736941718}"
"{1.4092783368220818, 1.33722540512363}","{1.8957039612941537, 1.25259875758981}"
"{18.093409269115796, 12.2060061722207}","{21.21716664680514, 20.4282036046742}"
"{0.8810087303954882, 1.10980479095701}","{0.8826882388386934, 0.951425413884045}"
"{22.138572363716083, 21.8406100284182}","{22.139511303368938, 19.6641456977734}"
"{0.8794433654495348, 1.0963270825713}","{0.8800895066531648, 0.741022852304986}"
"{1.537638734055616, 1.22613490220803}","{1.5379200531981565, 1.19172086105656}"
"{2.3509628785961545, 2.94051386651687}","{4.474996676707899, 6.55809878489916}"
"{0.8845005508953114, 0.730752117978159}","{0.9006253740102051, 0.893895056585327}"
"{0.9808061798308091, 0.862022339077726}","{0.9808219542618948, 0.79505227903755}"
"{1.5232302818091934, 1.15470931027737}","{7.043887917728977, 5.87250125736601}"
"{1.162652176117205, 0.57411937884234}","{1.1626704780223875, 0.408327974259789}"
"{0.8916844299816311, 0.984032107942631}","{0.8916851070504778, 0.597437983078876}"
"{0.8807351977290956, 0.901387532705362}","{0.8892569050238337, 0.738258766042661}"
"{1.2327861049806583, 1.05564243281464}","{3.301976770381258, 2.00729180191492}"
"{0.9050571291147247, 0.820685527784036}","{1.056135389528434, 1.56126220931429}"
"{0.8795603907816051, 0.596716387996413}","{0.8803454623541157, 0.717831870160826}"
"{1.1316251547246066, 0.435214145193566}","{1.857100684126191, 0.711855755261639}"
"{0.8993895222273399, 1.48159440207999}","{0.9535593583265155, 1.29360535013835}"
"{1.0955043894021883, 1.04460598047913}","{1.1057075972815547, 0.830014286471032}"
"{0.8948119465448858, 1.08806549648164}","{0.8948172307999562, 0.968339857644648}"
"{0.8803459339972263, 1.72034685998477}","{0.884513928963165, 1.42597943100431}"
"{0.9105306926323652, 0.609209357543123}","{1.110090457881688, 0.821510890670729}"
"{3.536310048992726, 7.23449862162696}","{3.6616901447457395, 6.49888116445324}"
"{1.1059609115471338, 1.01407000375477}","{1.1060380327691306, 0.866842642137476}"
"{0.9457250789902928, 0.84052370554467}","{1.1367501732773264, 0.833018124767582}"
"{0.8823548948212392, 0.839128302476588}","{0.8906377703573161, 0.876702389871373}"
"{1.2948779212741948, 2.76112958610444}","{1.6828574158210476, 4.02047408474412}"
"{1.1357807390895904, 1.41048648523783}","{1.3849840230110133, 1.02422572074743}"
"{0.8795817455843044, 0.966774520090482}","{0.8806413804201775, 0.632795857090157}"
"{7.983348464522809, 8.89238848108134}","{9.044729087578837, 10.4639119456927}"
"{0.8971764035490952, 0.511830535621097}","{0.9472920934534153, 0.810168175418522}"
"{0.8853242338708344, 0.941853708053992}","{0.8911716281624429, 0.785308557568224}"
"{0.8816636854293691, 0.652666567467086}","{0.8910938129574362, 0.379293551680583}"
"{2.816893777393541, 2.09080737179751}","{17.454826118490143, 12.7437590380913}"
"{0.8802723710357865, 0.965096899534045}","{0.8833040246187294, 0.63680960908044}"
"{0.9324478320519106, 0.693909877207818}","{1.0853017186333431, 0.474943403123674}"
"{0.8857652188035531, 0.838366819963888}","{0.9055779936598992, 0.915851393188854}"
"{1.057480588706109, 0.498474359728662}","{1.6069910343515175, 1.82044032863285}"
"{2.238887800601905, 1.71980892540823}","{6.431460019344298, 12.5397586088735}"
"{0.9453410882595621, 1.08261023507601}","{0.9573082266118638, 1.15336119475778}"
"{0.8808357182800338, 1.14467156410007}","{0.9001133575865113, 0.619672780592805}"
"{4.269641709271835, 9.0518852932926}","{4.271074681778051, 6.84573542043784}"
"{0.9058208315182767, 1.09474670983822}","{1.061249339938991, 1.23755765754979}"
"{7.94902188578582, 4.17926814331018}","{9.08509372451903, 3.50017353748459}"
"{0.8864896819621725, 1.15164927182857}","{0.9059106240934044, 0.886333480760725}"
"{0.9603654700743504, 0.398929741502282}","{0.9603997416954824, 0.43598072067154}"
"{0.9413135227732848, 1.35457714480433}","{1.3044164921479957, 1.859232824341}"
"{2.3629677324478484, 1.42769850172138}","{3.9344525738933567, 2.42015191627958}"
"{2.549737736988427, 1.5438561742897}","{4.082862341863322, 1.33550324462614}"
"{0.8899692332805735, 0.820674453494844}","{0.891566247969317, 0.500869050084142}"
"{0.9110873223594521, 0.707867206020744}","{0.956993776538482, 0.739859325134475}"
"{1.0575224475442182, 1.81296166632635}","{1.6080677591587695, 5.08274361518196}"
"{1.2540632024193226, 1.5219997983954}","{5.8836375227653965, 5.68683747040927}"
"{0.8899175835243346, 2.02360019399296}","{0.8916269829372439, 1.14952700378397}"
"{0.8815167353892003, 2.02606536286067}","{0.8936123943814199, 1.54414504554433}"
"{0.8837884383518977, 1.0073809860454}","{0.9417932983357176, 1.08927892626554}"
"{0.9545039533035361, 1.03900176447812}","{0.9797387562814917, 0.814285788743993}"
"{1.45992876654649, 0.874933178055788}","{1.5354974774392904, 1.09950717031596}"
"{7.768826961288532, 8.78184730605038}","{9.077648816278504, 6.43282149997014}"
"{0.8964020426816499, 2.22011708320325}","{1.1166930293799497, 1.61136813399824}"
"{0.8937626327738701, 0.826498049422108}","{0.9380081935699708, 0.413923747775855}"
"{0.8793506658250064, 0.630657036438043}","{0.8802593227092618, 0.656282249742002}"
"{4.111585601077507, 2.22317019549621}","{8.776671093615182, 6.39684165347618}"
"{0.9085303119051089, 0.341797282641612}","{1.0229085618944715, 0.506284516497031}"
"{0.8834240432534972, 1.82806583513732}","{0.8837088435150239, 1.22963373012874}"
"{1.0059524393792423, 0.738497967168957}","{2.5706953178595486, 1.23090965975926}"
"{0.8918599565094065, 0.339705916817493}","{0.8941421854458392, 0.53813209494324}"
"{0.9481239397135889, 0.809748929777607}","{1.1607651760155544, 0.854651108351151}"
"{1.105963992564114, 1.44733331636869}","{1.10603846801248, 1.1975363663996}"
"{0.8836217214451628, 1.13007369016147}","{0.937422949207629, 0.618027912919554}"
"{0.9085303119051089, 1.76597703457112}","{1.0229085618944715, 3.44179688589518}"
"{0.881140131235595, 0.780319499171148}","{0.8868760229485133, 0.497611465888649}"
"{1.2175042708871684, 2.1585215016357}","{5.569083629454495, 21.3765187203852}"
"{0.891684302081085, 2.10899431305241}","{0.8916851032241156, 1.58276383918799}"
"{4.4585656312910995, 3.15814149327042}","{4.6274651802934335, 2.13566501670542}"
"{21.719577058900644, 85.6021664361188}","{22.127448937265363, 74.2899532366928}"
"{0.8795272236741797, 1.09500711490633}","{0.8827074667549176, 0.731655432536567}"
"{0.8794787296250585, 0.325260527051611}","{0.8813190000305421, 0.584540417201842}"
"{0.9808157500450828, 1.91462328643971}","{0.9808223078420217, 1.20511194778783}"
"{0.8831253260274236, 1.92105497041175}","{0.8836805794818066, 1.52224407450642}"
"{0.881249094166976, 0.953894612615923}","{0.8835675382151514, 0.816468946880904}"
"{0.9354878668567609, 1.80228576223262}","{1.0868974767950836, 2.66236019625599}"
"{0.8831053512641176, 1.43382003872398}","{0.8836768702880067, 1.18313052181954}"
"{1.8021912037315606, 2.50207138905791}","{1.9504983703448076, 1.90003680047836}"
"{0.9106079293141369, 0.717705150953755}","{0.9398539357794633, 0.317239152705156}"
"{0.8893242626811381, 1.82298738312441}","{0.8911469347047445, 0.969739956279194}"
"{0.8844993248992925, 0.81290207585455}","{0.9005938380099994, 0.666635505316687}"
"{1.1234718732685292, 1.76183044621355}","{1.1599552604889702, 1.49209871518596}"
"{4.445964415313548, 5.89166625411865}","{4.626956679363988, 2.97683491259343}"
"{0.9069169696245257, 1.52540813310335}","{0.908319412276659, 1.47707808028257}"
"{1.4297349740214, 0.866506277312271}","{1.5343060662758778, 0.985470872622468}"
"{1.119018685632147, 1.28216092227076}","{1.851440817198167, 3.34380905567771}"
"{0.9113895683635841, 1.55828106139814}","{1.2927690452466059, 1.27388515233656}"
"{2.722047838415287, 3.80641842511488}","{4.421463239590984, 4.96337615281081}"
"{3.9176696117815504, 6.92558244645241}","{4.468082144429481, 5.37101613718823}"
"{22.12825533958506, 24.1188407992389}","{22.137335106547077, 20.1674360903503}"
"{0.8943726548780508, 0.984517416991803}","{0.8948044881472932, 0.660312275653969}"
"{1.2213874639240974, 1.77564167558725}","{3.80587848851153, 4.68860294638634}"
"{1.2049970111459096, 1.26542536350985}","{5.241215911804136, 9.52274248679159}"
"{0.884143554885907, 0.937207201115996}","{0.891162912403832, 0.584925896629273}"
"{0.886171605842455, 1.3899157879238}","{0.8942860170905821, 0.823009333849824}"
"{0.8832347719588143, 0.587326221659164}","{0.9302069128432907, 0.531135333522493}"
"{0.884070252967106, 1.09647830492412}","{0.888542133425376, 1.04368736346643}"
"{3.664802946841845, 7.47091889445516}","{3.6657506356778358, 3.89740372294506}"
"{0.8794431386683257, 1.15947957469157}","{0.8800809048047601, 0.79301644551485}"
"{4.17432908662547, 1.78465053826045}","{4.268607772074886, 2.81139229147036}"
"{1.5377588748968736, 2.35536606097013}","{1.5379752135747886, 1.16158928468061}"
"{2.3509628785961545, 1.38118498386998}","{4.474996676707899, 2.51930230921623}"
"{0.8803333134234318, 1.06448417171858}","{0.8840325744271762, 1.13425523105529}"
"{0.9808167969814934, 0.602659527994854}","{0.9808223391629027, 0.794136410545079}"
"{22.132087579849955, 15.2667180140037}","{22.139109321242724, 15.2702786821767}"
"{1.1060161622696292, 1.71072106080014}","{1.1060421542116263, 1.67385963688091}"
"{0.9808113398922549, 1.54795888330284}","{0.9808221616042836, 0.839715082542729}"
"{1.1417000676402773, 1.15235860873954}","{2.677733321083632, 2.82183446506475}"
"{0.9784625757082136, 0.900492919123983}","{1.0835142323410958, 0.687041646639338}"
"{0.8802739097171441, 0.793825268360731}","{0.8833437167508517, 0.680388510601114}"
"{0.9194704053381735, 0.647220652063854}","{0.9563566052567329, 0.575191687147505}"
"{0.9906014921973788, 1.32060385702392}","{1.0932630369677143, 1.10520439435459}"
"{21.530754030654098, 19.7494015113609}","{22.121638655844837, 18.7114358678351}"
"{8.960880598250947, 6.85050668563147}","{9.119048094456113, 6.13410560325189}"
"{2.5442244400158525, 1.76302563873277}","{4.504598282262938, 3.85648864809082}"
"{1.1060302435215017, 2.2464496124266}","{1.1060426202292701, 1.54376008353724}"
"{0.8899175835243346, 0.872320849951077}","{0.8916269829372439, 0.676099083790138}"
"{0.9182165392483462, 0.596188679808507}","{1.0549677338299372, 1.27210075643586}"
"{11.316271341404732, 7.08530289816175}","{20.941349325878818, 9.34897138591572}"
"{0.8974073405158072, 0.990186016241778}","{0.953397943324147, 1.09993144199809}"
"{1.2207179004512907, 1.32318304769249}","{3.2218685933400417, 4.61587875445073}"
"{3.6656848036737, 4.13824296050536}","{3.6658078682555733, 4.47193840376988}"
"{1.537951322808854, 2.50285862581475}","{1.5379872750676769, 1.73242166123997}"
"{1.1059211770523556, 1.03630000479655}","{1.106016969344917, 0.484423599368982}"
"{2.812309873250147, 0.80440995671647}","{8.369642923732618, 5.22985030462961}"
"{22.132132967077414, 42.7572987090145}","{22.13911544527851, 32.155066170091}"
"{1.5377588748968736, 0.917898738568922}","{1.5379752135747886, 0.782651333243117}"
"{0.9064311370533604, 1.2343844545437}","{0.9082971203938496, 0.889639332763088}"
"{0.9453410882595621, 1.19767693362102}","{0.9573082266118638, 0.86866530833365}"
"{1.1987370372308945, 1.10576660156371}","{3.068626982443362, 3.31421635246636}"
"{0.9106079293141369, 0.739123773736341}","{0.9398539357794633, 0.607660762396341}"
"{0.8821885894597489, 1.49816637069877}","{0.8905504742719174, 1.37164009327153}"
"{9.123188194802902, 6.46193315860097}","{9.123720636799266, 5.58191671216394}"
"{0.9272815633518764, 0.739209767489891}","{1.3718754907798996, 1.05901243982166}"
"{0.9807869136058546, 0.80847278505378}","{0.9808204505871739, 0.672034730435544}"
"{0.8983018885746173, 0.643548902943741}","{0.9529884437187134, 0.544531437585276}"
"{0.8806978890991639, 1.61903497512432}","{0.8975383171969585, 1.08864055222716}"
"{22.130297052470787, 35.2467741761266}","{22.13874576228615, 23.1894921126345}"
"{9.122830124768408, 8.28230466167454}","{9.123708763434779, 6.0731025966434}"
"{1.0575224475442182, 0.50969590343338}","{1.6080677591587695, 0.932498650521805}"
"{0.8794303344446451, 0.604839234849719}","{0.8815501903926639, 0.630486035645119}"
"{0.8855560499546306, 1.27445392875186}","{0.919495627613406, 0.851106585749055}"
"{1.7507148006846434, 2.11850928264731}","{1.9088494773698992, 1.07596163347086}"
"{1.599039178894653, 2.19670297215005}","{11.751079565509567, 18.60101096969}"
"{3.6654818843837296, 3.4328262424415}","{3.66580128120627, 2.72085469966066}"
"{1.0995496559005415, 1.91583295815121}","{1.1058520597357073, 0.955753941476601}"
"{0.919090581157898, 1.48144105813288}","{0.9765478883794573, 1.032745869537}"
"{0.8826301289129288, 0.901337853337674}","{0.883675974974167, 1.23091572572761}"
"{0.9188145695957295, 0.621903401999381}","{0.9572000248510002, 0.55380926303068}"
"{0.8808458019163005, 0.902715733886939}","{0.8834981270746164, 1.37179815979144}"
"{0.8837189251621675, 0.6715058500121}","{0.8837193982805777, 0.520908103399439}"
"{0.8836317205973734, 1.24715169869717}","{0.8837168886615705, 0.578570277371635}"
"{4.271062608607377, 5.62688547401224}","{4.271451426301045, 4.80850814832278}"
"{0.9409709206306268, 1.10012189942778}","{1.3022458188290398, 1.31805183338475}"
"{1.133238454121664, 0.672148983004434}","{3.051797349332807, 0.80764209092488}"
"{2.2001948140414735, 1.56216088329013}","{3.4835297196222546, 2.00280226455135}"
"{0.8936002986570729, 1.12423361355002}","{0.9337017209815908, 0.655938949670525}"
"{0.9472468867860198, 1.21585255336876}","{1.1375763657498215, 2.5680265827378}"
"{1.5379445313081743, 1.56837336433822}","{1.537987071888399, 1.28721222273325}"
"{1.8620861574802376, 1.11850107810634}","{3.5269133147111864, 2.6915155925295}"
"{0.8853888406499527, 0.705864717635284}","{0.8909954185105148, 0.407750893497725}"
"{3.723126364816403, 4.49833869386298}","{4.216286720361634, 5.28353537869945}"
"{1.5379159225449055, 1.32708026632985}","{1.537986123240813, 1.0138278078445}"
"{1.0772142658838038, 1.05771282158082}","{1.8163173731449302, 1.85727527468922}"
"{0.8819309058530185, 0.560091456290701}","{0.9019571786108771, 0.568919835744135}"
"{0.9036646438190213, 1.00604814338214}","{0.9078932546700338, 0.673790811871307}"
"{1.073732579291856, 1.73980112378011}","{1.1049801209469323, 1.2813376366987}"
"{1.8066723267190703, 2.8935546853356}","{1.945229016126286, 3.0843739197358}"
"{1.8457460704255253, 2.83348776894474}","{13.784186137904788, 19.3491970189335}"
"{0.8962993588518552, 1.89475559259748}","{1.1140447692943736, 1.89034933100326}"
"{0.8831053512641176, 0.841758647159835}","{0.8836768702880067, 0.715194285162653}"
"{0.9481077722612502, 0.706701968021782}","{1.160349304534423, 0.924658401078909}"
"{22.13720178689957, 26.7091297775202}","{22.139467562181192, 18.2221357314856}"
"{3.7881272327816173, 4.80295540474786}","{4.255564297720007, 3.98278250807889}"
"{0.99796383566976, 1.14718632246405}","{1.75585235749909, 1.91023039815681}"
"{0.9005173710830507, 1.43753017135825}","{1.0248876884297473, 1.10889739901687}"
"{1.1417000676402773, 1.44339103201361}","{2.677733321083632, 3.57431640962825}"
"{0.8906062444392977, 0.93325560599938}","{0.9016102187981496, 0.836940351514225}"
"{0.8795257412733604, 0.61203432666363}","{0.8826692350009118, 0.695499252332512}"
"{1.5073754831991044, 1.8791059686484}","{1.5370140896331437, 1.64171837292398}"
"{0.9083509562995654, 0.659456303972707}","{0.9083633905237188, 0.749555850533062}"
"{0.9808178859905118, 0.989035298189325}","{0.9808223705193253, 0.604740586019942}"
"{1.1673886581323483, 1.41259331408132}","{1.4725460893047881, 1.38557264767897}"
"{0.9110605800082934, 0.929111629196958}","{0.9419369665323889, 0.899135838090931}"
"{1.8097204043405088, 0.73771483356654}","{4.31609047300463, 1.67326573314019}"
"{3.815105194009444, 2.04177446729758}","{4.241364847368682, 2.1998721449215}"
"{2.922836901861951, 3.03723419516434}","{8.427660156863903, 8.73715122749598}"
"{0.9447971502189292, 0.926570777895901}","{0.9564820906775138, 1.3245865061626}"
"{0.9188206274673317, 1.26254135739782}","{0.9572362890271614, 0.987032366538933}"
"{3.618695720034327, 10.0721679236061}","{4.107269001970489, 7.00818025455796}"
"{1.5377574686607927, 1.09291520963738}","{1.5379750238333003, 0.94103451855171}"
"{0.9030881124402919, 0.61981530027932}","{0.9715347449671488, 0.454745340889379}"
"{0.9213495395240445, 0.936468324061527}","{1.049875467682477, 1.44610558905002}"
"{1.1247469787223747, 2.78494823127114}","{1.160192039927653, 1.31423441520998}"
"{0.8795639417644455, 0.903873755511241}","{0.8804393962363478, 0.624414844942183}"
"{1.133238454121664, 0.901932042730835}","{3.051797349332807, 1.60824547056548}"
"{0.9614975277560115, 2.34926576552008}","{0.9764171021126502, 1.49462111155457}"
"{0.9112775538714287, 1.19900432145429}","{0.9574585632403179, 0.961438148429646}"
"{0.9391957861273066, 1.46260571570378}","{1.2903590553727193, 1.58133670098498}"
"{0.9092241348667007, 1.37520798199734}","{1.2791137737859561, 1.37588649674434}"
"{0.9608509462712091, 1.14673588605564}","{0.9608858018254582, 0.753155030660376}"
"{0.9354878668567609, 1.16383011283189}","{1.0868974767950836, 1.19326680585786}"
"{0.8795640084519984, 0.879035916051365}","{0.8804411116242079, 0.664627465984037}"
"{0.8940954779940194, 0.850596650063715}","{0.8947945897505082, 0.732861277094536}"
"{1.0969278166932324, 1.53827905847205}","{2.9628466080536557, 2.72214850789813}"
"{0.8793480541737577, 1.7975436544502}","{0.8801908603800203, 1.2257542865833}"
"{0.9329218182890499, 0.834387537819119}","{1.619215528062916, 1.64736243243657}"
"{9.214535841859664, 9.13449047732319}","{21.244549771556063, 21.7075440884158}"
"{0.8800964805940653, 0.951338374532195}","{0.883145135178862, 0.834795683193541}"
"{0.8800374364767656, 2.56842415446183}","{0.8890333680690913, 2.05541811114902}"
"{8.020444039363154, 4.85901483721175}","{9.051617513443405, 6.06619433301112}"
"{0.9589108934764642, 1.70324568073315}","{0.9608366904950615, 1.25276533551694}"
"{3.2078676677128395, 5.17131483152813}","{3.650234402769779, 5.82325975517265}"
"{0.9585572487155022, 0.898516058656545}","{0.9608255460401217, 0.757778445235125}"
"{1.0959274909238768, 1.06201811402718}","{1.7578040411939486, 3.05881832237839}"
"{7.983348464522809, 9.46137865477467}","{9.044729087578837, 8.19322329636556}"
"{0.8897592691830978, 0.59431827027476}","{1.0245845988384832, 0.865470110613275}"
"{8.575198408465344, 17.1471846605662}","{9.104107274820118, 15.8112276437326}"
"{0.945361914814446, 0.663454139821869}","{0.9573534444642247, 0.735065386606245}"
"{0.88449246863983, 0.658300619002318}","{0.9004168825309372, 0.744675742413229}"
"{1.0096524850492359, 1.78907408102629}","{2.6776395045993344, 7.76036615247203}"
"{0.9807783617552651, 1.62391224464826}","{0.9808187141703434, 0.282924344485169}"
"{0.8916844299816311, 1.17174741872426}","{0.8916851070504778, 0.743173746917717}"
"{0.967492199192432, 1.00569159463817}","{1.0528321737474935, 0.493802634691218}"
"{1.1357414415365739, 1.44423885517488}","{1.3847487764625723, 1.66908693301882}"
"{0.8866594910573267, 1.91548198357506}","{0.9299100893623536, 1.31695407800374}"
"{1.1060161622696292, 1.32021083389753}","{1.1060421542116263, 1.27161676109827}"
"{3.6258830250112335, 1.55740427297066}","{4.124294604321488, 2.03753468601812}"
"{0.8811376877468381, 1.24368135338729}","{0.8868129581351244, 1.10762930524139}"
"{0.8837178572603646, 1.03677959017905}","{0.8837193234759911, 0.793662787658741}"
"{3.5860195037942546, 3.65043286032432}","{3.6634653429528665, 3.5264998651535}"
"{0.8794818495146718, 0.757263499029285}","{0.8819747250572549, 0.493738675715145}"
"{0.8805784215129254, 0.869440732320729}","{0.8972833337683793, 0.759391581226118}"
"{0.9149768138164093, 3.03564609273444}","{0.9527859415586875, 1.021906157635}"
"{4.1137934190838985, 8.05471186761486}","{4.597044652022307, 8.19184973410165}"
"{1.0049761738693908, 1.65062407583147}","{1.1529759576436422, 1.60061380147207}"
"{1.1357807390895904, 1.24023382557642}","{1.3849840230110133, 0.838416838095759}"
"{7.537230899010877, 2.38113918767278}","{8.72467277814019, 1.65941042295097}"
"{2.722047838415287, 6.75979656423246}","{4.421463239590984, 9.56171511555828}"
"{0.9477015402182758, 1.16984253620402}","{0.9595667280893122, 0.856078406864532}"
"{0.8804084007694842, 2.54247354162585}","{0.8870216628433351, 1.76334757905943}"
"{0.884143554885907, 1.194044411745}","{0.891162912403832, 0.938094654308768}"
"{0.8940433188361766, 0.588664573879015}","{0.8947924849552021, 0.532056741709782}"
"{0.8796846356704219, 1.23657561691408}","{0.8827411944269133, 1.03320083026553}"
"{0.9481077722612502, 0.708002091158944}","{1.160349304534423, 0.94286897303534}"
"{1.0504023910271123, 1.86680842970051}","{1.10382416307526, 3.0328141124871}"
"{0.8869203195237771, 2.3326992443936}","{0.9316414565194948, 1.45112434398076}"
"{0.894816697089906, 1.6665360902784}","{0.8948175451273084, 1.01523399335668}"
"{3.268771479885435, 2.88447114316461}","{3.652750696135911, 3.14557787007604}"
"{0.9184905645812064, 2.77281046590204}","{0.955095369036994, 2.92530763138033}"
"{0.9903857581611278, 0.688145363882454}","{1.1507411638879295, 0.958745692438485}"
"{0.8805229747638377, 1.34412313579824}","{0.8959251595910899, 1.08954567863228}"
"{0.8795817455843044, 0.724766879530159}","{0.8806413804201775, 0.521709304110108}"
"{0.8900250494285419, 3.39742602200228}","{0.891576612693384, 2.04607487278033}"
"{0.9608658317694804, 3.2291104431374}","{0.9608926362181791, 1.82757883897365}"
"{0.8800374364767656, 0.319372766372626}","{0.8890333680690913, 0.505475763808134}"
"{1.955415632469282, 2.55409390925004}","{1.9555389954946008, 3.06033770570329}"
"{0.8796846356704219, 1.42822479869679}","{0.8827411944269133, 1.14678391639577}"
"{1.9342831133646379, 2.41446327087745}","{1.954930903770794, 1.74936098675269}"
"{0.9184905645812064, 0.811784046978711}","{0.955095369036994, 0.734657943249275}"
